Day, Time, Sender Region, Receiver Region, Hop IP, Duration, Hop Count
Sun,13:55:30,Asia-Northeast-1,US-West-2,100.64.2.24,176,19
Sun,13:55:30,Asia-Northeast-1,US-West-2,54.153.101.180,175,20
Sun,14:01:04,Asia-Northeast-1,US-West-2,175.41.128.202,20,1
Sun,14:01:04,Asia-Northeast-1,US-West-2,100.66.0.248,22,2
Sun,14:01:04,Asia-Northeast-1,US-West-2,100.66.0.79,12,3
Sun,14:01:04,Asia-Northeast-1,US-West-2,100.65.1.33,0,4
Sun,14:01:04,Asia-Northeast-1,US-West-2,203.83.223.76,174,5
Sun,14:01:04,Asia-Northeast-1,US-West-2,52.93.9.50,177,6
Sun,14:01:04,Asia-Northeast-1,US-West-2,52.93.9.19,174,7
Sun,14:01:04,Asia-Northeast-1,US-West-2,54.239.41.162,173,8
Sun,14:01:04,Asia-Northeast-1,US-West-2,54.239.52.128,174,9
Sun,14:01:04,Asia-Northeast-1,US-West-2,54.239.41.161,174,10
Sun,14:01:04,Asia-Northeast-1,US-West-2,54.239.43.43,175,11
Sun,14:01:04,Asia-Northeast-1,US-West-2,54.240.242.36,192,12
Sun,14:01:04,Asia-Northeast-1,US-West-2,54.240.242.89,174,13
Sun,14:01:04,Asia-Northeast-1,US-West-2,52.93.70.200,185,14
Sun,14:01:04,Asia-Northeast-1,US-West-2,54.240.242.27,175,15
Sun,14:01:04,Asia-Northeast-1,US-West-2,205.251.229.158,175,16
Sun,14:01:04,Asia-Northeast-1,US-West-2,100.64.16.58,175,17
Sun,14:01:04,Asia-Northeast-1,US-West-2,100.64.0.141,175,18
Sun,14:01:04,Asia-Northeast-1,US-West-2,100.64.2.104,175,19
Sun,14:01:04,Asia-Northeast-1,US-West-2,54.153.101.180,175,20
Sun,14:06:48,Asia-Northeast-1,US-West-2,175.41.128.206,14,1
Sun,14:06:48,Asia-Northeast-1,US-West-2,100.66.0.180,12,2
Sun,14:06:48,Asia-Northeast-1,US-West-2,100.66.0.73,14,3
Sun,14:06:48,Asia-Northeast-1,US-West-2,100.65.0.1,0,4
Sun,14:06:48,Asia-Northeast-1,US-West-2,203.83.223.76,174,5
Sun,14:06:48,Asia-Northeast-1,US-West-2,52.93.9.28,174,6
Sun,14:06:48,Asia-Northeast-1,US-West-2,52.93.9.129,173,7
Sun,14:06:48,Asia-Northeast-1,US-West-2,54.239.41.162,174,8
Sun,14:06:48,Asia-Northeast-1,US-West-2,54.239.52.128,174,9
Sun,14:06:48,Asia-Northeast-1,US-West-2,54.239.41.161,173,10
Sun,14:06:48,Asia-Northeast-1,US-West-2,54.239.43.43,174,11
Sun,14:06:48,Asia-Northeast-1,US-West-2,54.240.242.16,174,12
Sun,14:06:48,Asia-Northeast-1,US-West-2,54.240.242.210,174,13
Sun,14:06:48,Asia-Northeast-1,US-West-2,54.240.242.110,176,14
Sun,14:06:48,Asia-Northeast-1,US-West-2,54.240.242.27,175,15
Sun,14:06:48,Asia-Northeast-1,US-West-2,72.21.222.17,175,16
Sun,14:06:48,Asia-Northeast-1,US-West-2,100.64.16.110,175,17
Sun,14:06:48,Asia-Northeast-1,US-West-2,100.64.0.33,175,18
Sun,14:06:48,Asia-Northeast-1,US-West-2,100.64.2.94,176,19
Sun,14:06:48,Asia-Northeast-1,US-West-2,54.153.101.180,175,20
Sun,14:13:11,Asia-Northeast-1,US-West-2,175.41.128.204,20,1
Sun,14:13:11,Asia-Northeast-1,US-West-2,100.66.0.214,177,2
Sun,14:13:11,Asia-Northeast-1,US-West-2,100.66.0.101,18,3
